Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
201300006368,13,9,28,1630,1,1,1,1,3,311,,M,4799189,0706965,680
201300006369,13,10,2,945,1,2,1,1,1,117,16 B rue de MUNSTER,M,0000000,0000000,680
201300006370,13,11,12,815,1,1,1,1,3,117,,M,4804700,0716900,680
201300006371,13,12,4,1815,5,2,1,1,6,226,38 grand'rue,M,4804500,0713600,680
201300006372,13,1,30,800,1,1,1,8,1,379,,M,4803740,0748200,680
201300006373,13,2,8,1619,1,1,1,1,6,351,,M,4801012,0758460,680
201300006374,13,4,17,1945,1,2,4,1,1,036,RD12/RUE DES PECHEURS,M,4804033,0754741,680
201300006375,13,7,28,1800,1,2,4,8,3,230,RD468- Route thierhurst,M,4794198,0754373,680
201300006376,13,8,22,945,1,2,9,1,6,189,1 Rue de Dinsheim,M,4802001,0740667,680
201300006377,13,9,3,1415,1,1,1,1,6,069,,M,4796127,0749528,680
201300006378,13,10,16,1215,1,1,2,1,1,036,,M,4805600,0755600,680
201300006379,13,10,17,1600,1,2,1,7,6,231,route de B?le,M,4801700,0753100,680
201300006380,13,10,20,230,3,1,1,1,6,036,,M,4805600,0753700,680
201300006381,13,10,26,1700,1,2,1,1,3,130,rue du Rhin et 7 f?vrier,M,4797400,0754700,680
201300006382,13,11,8,1715,3,1,1,2,3,351,,M,4801300,0758800,680
201300006383,13,11,18,615,2,1,1,5,6,069,,M,4799700,0750330,680
201300006384,13,12,16,1500,1,2,3,1,3,352,,M,4802100,0753900,680
201300006385,13,12,21,1230,1,1,1,1,1,036,,M,0000000,0000000,680
201300006386,13,4,22,1830,1,1,3,1,3,296,,M,4821832,0740084,680
201300006387,13,5,19,1715,1,1,1,2,6,023,,M,4816780,0734923,680
201300006388,13,6,18,1630,1,1,1,7,1,269,,M,0000000,0000000,680
201300006389,13,7,6,1700,1,1,1,1,7,269,,M,4819265,0722524,680
201300006390,13,7,20,1600,1,1,2,1,3,280,,M,4822552,0736243,680
201300006391,13,9,3,1645,1,1,1,1,7,147,,M,4818100,0732400,680
201300006392,13,3,3,1545,1,1,1,1,1,298,,M,4824772,0715739,680
201300006393,13,2,27,715,1,2,1,1,7,078,route de Wettolsheim,M,4804575,0731035,680
201300006394,13,4,21,2215,5,2,2,1,1,374,RD 83 rue de Colmar,M,4806840,0730975,680
201300006395,13,5,21,1200,1,2,6,1,3,155,RUE SCHUMANN 68040,M,4809403,0730678,680
201300006396,13,6,29,600,2,1,1,2,6,161,,M,4810972,0229574,680
201300006397,13,7,3,1545,1,1,1,2,6,155,,M,4809666,0731385,680
201300006398,13,8,30,1115,1,1,1,1,1,338,,M,4809233,0723874,680
201300006399,13,9,3,1815,1,2,1,7,3,338,route des trois épis,M,4808384,0725846,680
201300006400,13,10,15,1515,1,1,1,1,3,374,,M,4807855,0731188,680
201300006401,13,12,3,2230,3,1,1,5,1,155,,M,0000000,0000000,680
201300006402,13,7,11,600,2,1,1,1,6,133,,M,4756948,0729252,680
201300006403,13,8,10,1415,1,1,1,1,3,333,,M,4761767,0731105,680
201300006404,13,9,21,1845,1,2,2,1,5,222,D463,M,0000000,0000000,680
201300006405,13,10,31,2315,5,2,1,1,6,010,route de Thann,M,4763773,0723359,680
201300006406,13,12,16,1415,1,1,1,1,1,017,,M,0000000,0000000,680
201300006407,13,1,27,300,5,2,1,1,6,332,,M,4765381,0726535,680
201300006408,13,2,3,15,3,2,1,1,1,099,77 RUE PRINCIPALE,M,4769258,0727367,680
201300006409,13,3,31,15,5,2,1,2,3,099,D18V,M,4768657,0726623,680
201300006410,13,5,18,1845,1,1,1,1,7,065,,M,4764408,0703669,680
201300006411,13,6,17,900,1,2,1,1,1,319,15 rue d'illfurth,M,4767190,0722908,680
201300006412,13,10,26,1900,3,1,1,1,3,245,,M,4764200,0730500,680
201300006413,13,12,6,1500,1,1,1,1,7,268,,M,4763900,0709310,680
201300006414,13,5,8,1345,1,1,1,1,7,049,,M,4750566,0733226,680
201300006415,13,5,18,1500,1,1,1,1,7,165,,M,4744071,0732732,680
201300006416,13,5,20,2100,3,1,1,1,7,330,,M,4757948,0712975,680
201300006417,13,6,19,945,1,2,1,1,2,306,"5, rue de BALE",M,4753441,0718034,680
201300006418,13,6,22,200,3,1,1,1,7,340,,M,4754508,0715103,680
201300006419,13,6,30,1700,1,1,1,1,6,259,,M,4747118,0734474,680
201300006420,13,7,28,130,5,2,1,8,6,176,rue de Seppois,M,4755854,0718670,680
201300006421,13,10,19,1500,1,1,1,1,1,067,,M,4747019,0721090,680
201300006422,13,2,9,1915,5,2,1,4,6,082,faubourg de Belfort,M,4786300,0734100,680
201300006423,13,3,2,600,3,1,1,1,6,082,,M,4787500,0737200,680
201300006424,13,4,5,845,1,1,1,1,1,235,,M,0000000,0000000,680
201300006425,13,6,9,1800,1,1,1,1,6,082,,M,4784923,0732347,680
201300006426,13,6,16,1730,1,1,2,1,3,281,,M,4788861,0744810,680
201300006427,13,6,20,1445,1,1,1,1,1,281,,M,4788820,0745810,680
201300006428,13,6,28,1215,1,1,1,1,1,205,,M,4791345,0735974,680
201300006429,13,8,17,1345,1,1,1,1,7,041,,M,4788800,0754700,680
201300006430,13,8,20,1145,1,1,1,1,1,205,,M,4792247,0735666,680
201300006431,13,8,23,1600,1,1,1,1,3,082,,M,4786825,0733615,680
201300006432,13,9,19,1530,1,1,1,1,3,082,,M,4787663,0738651,680
201300006433,13,9,29,1430,1,1,1,1,3,091,,M,0000000,0000000,680
201300006434,13,11,16,1815,3,1,1,1,5,091,,M,4791933,0750483,680
201300006435,13,1,14,1730,5,1,1,1,4,364,,M,4795437,0725557,680
201300006436,13,9,28,1200,1,2,1,1,1,251,Place du Waldacker,M,4799400,0721400,680
201300006437,13,12,9,1945,3,1,1,9,7,318,,M,4796165,0721277,680
201300006438,13,12,22,1000,1,1,1,8,6,318,,M,0000000,0000000,680
201300006439,13,3,15,815,1,1,1,1,1,318,,M,4795745,0719967,680
201300006440,13,6,8,2015,1,1,1,1,1,203,,M,4791100,0730200,680
201300006441,13,6,27,245,3,1,1,1,6,381,,M,4787400,0718500,680
201300006442,13,6,30,1400,1,1,1,1,7,203,,M,4790727,0729947,680
201300006443,13,3,15,1830,1,2,1,1,7,154,rue de la hardt,M,0000000,0000000,680
201300006444,13,2,10,1515,1,2,1,1,1,267,rue de mulhouse,M,4775600,0723800,680
201300006445,13,3,22,1200,1,2,1,1,2,384,69 faubourg de MULHOUSE,M,4769548,0730373,680
201300006446,13,6,12,1430,1,2,2,1,3,195,,M,4776299,0727947,680
201300006447,13,8,30,930,1,1,1,1,2,267,,M,4777400,0724400,680
201300006448,13,10,11,1530,1,2,1,1,2,195,rue du Gal de Gaulle,M,4776300,0728300,680
201300006449,13,12,20,45,5,2,1,3,1,070,rue de Hochstatt,M,4772400,0730000,680
201300006450,13,1,10,1330,1,2,3,1,3,135,RD419 / RUE DES TULIPES,M,0000000,0000000,680
201300006451,13,5,2,1800,1,1,1,1,3,208,,M,0000000,0000000,680
201300006452,13,5,11,1730,1,1,1,1,7,135,,M,0000000,0000000,680
201300006453,13,6,9,1230,1,1,1,7,1,135,,M,4758143,0753497,680
201300006454,13,8,13,200,3,1,1,1,6,349,,M,0000000,0000000,680
201300006455,13,8,25,2100,5,2,1,1,6,126,82 RUE DE BOURGFELDEN,M,0000000,0000000,680
201300006456,13,2,10,15,5,2,2,1,3,324,rue principale,M,4765704,0734553,680
201300006457,13,3,6,1215,1,1,1,1,4,072,,M,4769725,0742251,680
201300006458,13,6,10,130,5,2,1,3,6,309,21 rue Rogg Haas,M,0000000,0000000,680
201300006459,13,10,30,2045,3,1,1,1,2,021,,M,4762961,0748891,680
201300006460,13,11,9,915,1,1,1,1,4,103,,M,4770301,0742297,680
201300006461,13,9,25,800,2,1,1,1,3,334,,M,0000000,0000000,680
201300006462,13,12,20,715,2,2,1,2,6,040,rue du Rhin,M,0000000,0000000,680
201300006463,13,1,27,800,1,2,1,1,6,342,ESPERANCE (RUE DE L) 28,M,4782124,0717814,680
201300006464,13,3,10,2115,3,1,1,1,1,063,,M,4780239,0719017,680
201300006465,13,6,7,1730,1,2,1,1,6,063,rue risler 68700 Cernay,M,4780657,0717407,680
201300006466,13,6,9,1500,1,2,3,1,3,342,rue de Soultz,M,4781737,0717910,680
201300006467,13,7,2,800,1,2,1,1,6,063,rue georges risler,M,4880778,0717209,680
201300006468,13,7,30,1645,1,1,1,1,1,063,route de Wittelsheim,M,4780460,0719218,680
201300006469,13,8,8,830,1,2,1,1,1,063,rue Riesler,M,4780878,0717221,680
201300006470,13,8,11,1530,1,1,1,7,1,342,,M,4781680,0719252,680
201300006471,13,10,24,900,1,2,1,1,6,063,RUE GEORGES RISLER,M,4780650,0717408,680
201300006472,13,9,4,1500,1,1,1,1,7,247,,M,4795705,0700441,680
201300006473,13,9,28,1600,1,1,1,1,6,370,,M,4798689,0696564,680
201300006474,13,6,21,1445,1,2,1,1,1,060,pont d'aspach - RD26,M,4773976,0714641,680
201300006475,13,7,5,1530,1,2,1,1,3,307,rue principale,M,4780774,0691549,680
201300006476,13,9,27,1815,1,1,1,1,6,073,,M,4781200,0691900,680
201300006477,13,10,29,1300,1,1,1,1,5,313,,M,4772400,0710900,680
201300006478,13,11,21,815,1,1,1,4,6,302,,M,4775500,0715400,680
201300006479,13,1,21,2000,3,1,1,1,1,617,N44,M,0000000,0000000,510
201300006480,13,3,3,1215,1,1,2,1,3,193,D3/D79,M,0000000,0000000,510
201300006481,13,5,19,1200,1,1,1,2,6,566,D933,M,0000000,0000000,510
201300006482,13,5,25,1315,1,1,1,1,6,146,D5,M,0000000,0000000,510
201300006483,13,6,8,1840,1,2,1,1,6,179,D1,M,0000000,0000000,510
201300006484,13,6,20,1700,1,1,1,8,7,371,D54,M,0000000,0000000,510
201300006485,13,6,28,2230,3,1,1,3,1,231,D3,M,0000000,0000000,510
201300006486,13,7,30,2345,3,1,1,1,6,278,D944,M,0000000,0000000,510
201300006487,13,8,9,2345,5,1,2,1,3,617,N44/bretelle,M,0000000,0000000,510
201300006488,13,9,1,1515,1,1,2,1,3,436,RD54,M,0000000,0000000,510
201300006489,13,10,17,1630,1,1,1,1,7,436,D54,M,0000000,0000000,510
201300006490,13,10,25,645,3,1,1,1,5,409,D977,M,0000000,0000000,510
201300006491,13,10,24,1645,1,2,1,1,3,617,RUELLE AUX CHEVAUX,M,0000000,0000000,510
201300006492,13,11,26,830,1,1,1,7,1,303,D3,M,0000000,0000000,510
201300006493,13,2,20,1415,1,1,1,1,3,476,D208,M,0000000,0000000,510
201300006494,13,3,21,830,1,2,2,1,1,559,RUES ST CLOUD/BAYARD,M,0000000,0000000,510
201300006495,13,8,30,1615,1,2,3,1,3,389,D8/RUE DU GUE,M,0000000,0000000,510
201300006496,13,11,23,1645,1,1,1,1,6,546,D931,M,0000000,0000000,510
201300006497,13,5,13,815,1,1,1,1,1,154,D5,M,0000000,0000000,510
201300006498,13,6,3,1145,1,1,1,1,1,367,D9,M,0000000,0000000,510
201300006499,13,7,3,1845,1,2,1,8,6,413,RUE DU MARECHAL LECLERC,M,0000000,0000000,510
201300006500,13,10,5,1445,1,2,1,2,3,612,10 rue de la clayette,M,0000000,0000000,510
201300006501,13,11,10,1645,2,1,1,1,2,611,D18,M,0000000,0000000,510
201300006502,13,3,26,1015,1,1,1,1,6,136,D23,M,0000000,0000000,510
201300006503,13,7,4,1715,1,2,1,1,6,038,13 rue saint vincent,M,0000000,0000000,510
201300006504,13,7,20,1630,1,2,1,1,6,136,RUE DU COTEAU,M,0000000,0000000,510
201300006505,13,8,19,330,3,1,1,2,6,217,D3,M,0000000,0000000,510
201300006506,13,10,1,1900,1,1,1,1,6,048,D324,M,0000000,0000000,510
201300006507,13,10,10,1145,1,1,3,1,3,136,D24/VC,M,0000000,0000000,510
201300006508,13,11,30,1215,1,1,2,1,3,136,D24/VC,M,0000000,0000000,510
201300006509,13,12,15,345,5,2,1,1,6,609,10 RUE DU BOIS-LECOMTE,M,0000000,0000000,510
201300006510,13,4,16,915,1,1,1,1,3,167,N4,M,0000000,0000000,510
201300006511,13,5,13,1205,1,1,1,1,3,165,N4,M,0000000,0000000,510
201300006512,13,5,31,2315,3,1,1,1,1,248,PISTE CYCLABLE N4,M,0000000,0000000,510
201300006513,13,6,1,1000,1,1,1,1,1,165,D305A,M,0000000,0000000,510
201300006514,13,6,21,1800,1,1,1,1,7,167,D4,M,0000000,0000000,510
201300006515,13,7,3,1100,1,1,1,2,1,555,N4,M,0000000,0000000,510
201300006516,13,7,13,1845,1,2,1,1,6,164,N4,M,0000000,0000000,510
201300006517,13,9,8,2045,5,2,1,1,6,243,D9,M,0000000,0000000,510
201300006518,13,9,10,10,5,2,1,2,5,167,N4,M,0000000,0000000,510
201300006519,13,3,16,1415,1,1,1,1,7,460,D41,M,0000000,0000000,510
201300006520,13,5,25,600,2,1,1,2,6,238,D18,M,0000000,0000000,510
201300006521,13,5,26,1215,1,2,2,1,2,596,D933,M,0000000,0000000,510
201300006522,13,8,5,100,4,2,9,1,6,380,VOIE PIETONNE,M,0000000,0000000,510
201300006523,13,9,4,1845,1,1,2,7,3,596,D11/VC,M,0000000,0000000,510
201300006524,13,11,27,1215,1,1,1,1,6,460,VOIE COMMUNALE 6,M,0000000,0000000,510
201300006525,13,12,24,1700,2,1,1,6,6,042,D951,M,0000000,0000000,510
201300006526,13,1,8,1630,2,1,2,2,3,313,D951/VC,M,0000000,0000000,510
201300006527,13,2,2,1630,1,1,2,1,3,237,N4/D86,M,0000000,0000000,510
201300006528,13,2,11,900,1,1,2,2,3,313,D951/VC,M,0000000,0000000,510
201300006529,13,2,10,2300,3,1,1,4,1,323,N4,M,0000000,0000000,510
201300006530,13,5,4,2345,5,2,1,1,6,162,AVE DU MARECHAL LECLERC,M,0000000,0000000,510
201300006531,13,5,18,1500,1,1,2,1,3,237,N4/VC,M,0000000,0000000,510
201300006532,13,6,23,2000,1,1,1,2,6,443,D48,M,0000000,0000000,510
201300006533,13,9,4,1530,1,2,3,1,3,155,D352/VC,M,0000000,0000000,510
201300006534,13,11,2,1515,1,1,2,1,3,374,D45/D439,M,0000000,0000000,510
201300006535,13,11,4,525,3,1,1,6,6,233,D48,M,0000000,0000000,510
201300006536,13,11,26,730,2,1,1,1,3,542,D951,M,0000000,0000000,510
201300006537,13,12,26,1115,1,1,1,1,4,324,N4,M,0000000,0000000,510
201300006538,13,4,21,2000,1,2,2,1,3,250,D386/RUE DES CHAILLAUX,M,0000000,0000000,510
201300006539,13,4,19,1600,1,1,1,1,2,250,D967,M,0000000,0000000,510
201300006540,13,11,28,1800,3,1,1,2,1,308,N31,M,0000000,0000000,510
201300006541,13,12,16,1100,1,1,1,1,5,086,N31,M,0000000,0000000,510
201300006542,13,2,24,1845,3,1,1,4,7,111,D980,M,0000000,0000000,510
201300006543,13,3,18,1845,2,1,1,1,6,569,N31,M,0000000,0000000,510
201300006544,13,3,30,1300,1,1,1,1,1,391,N31,M,0000000,0000000,510
201300006545,13,7,4,715,1,1,1,1,2,171,D944,M,0000000,0000000,510
201300006546,13,7,23,1145,1,1,1,7,2,282,D27,M,0000000,0000000,510
201300006547,13,9,6,615,3,1,1,1,2,569,D27,M,0000000,0000000,510
201300006548,13,9,15,1500,1,1,1,1,2,282,D27,M,0000000,0000000,510
201300006549,13,9,16,645,2,1,1,2,1,391,N31,M,0000000,0000000,510
201300006550,13,10,8,730,5,2,1,1,1,391,ROUTE DE TRIGNY,M,0000000,0000000,510
201300006551,13,11,17,2045,1,1,1,2,6,109,D75,M,0000000,0000000,510
201300006552,13,12,19,1715,3,1,1,9,1,391,N31,M,0000000,0000000,510
201300006553,13,2,15,1745,5,2,2,1,1,210,D1/D386,M,0000000,0000000,510
201300006554,13,7,1,1430,1,1,1,7,3,153,D40A,M,0000000,0000000,510
201300006555,13,8,8,545,2,1,1,1,7,287,D1,M,0000000,0000000,510
201300006556,13,10,21,1900,2,2,1,1,1,028,RUE GAMBETTA,M,0000000,0000000,510
201300006557,13,1,12,1100,1,2,1,1,6,649,RUE SAINT ABDON,M,0000000,0000000,510
201300006558,13,1,15,2245,3,1,1,4,6,557,N44,M,0000000,0000000,510
201300006559,13,2,8,815,1,1,1,9,6,195,D760,M,0000000,0000000,510
201300006560,13,2,8,2330,3,1,3,1,6,262,D14,M,0000000,0000000,510
201300006561,13,3,19,1315,1,2,1,2,2,649,3 RUE DE L'ARQUEBUSE,M,0000000,0000000,510
201300006562,13,3,28,1015,1,1,1,1,1,195,N44,M,0000000,0000000,510
201300006563,13,3,30,1215,1,2,9,1,6,649,D982,M,0000000,0000000,510
201300006564,13,4,13,200,5,2,1,2,6,328,102 RUE DE CHOISET,M,0000000,0000000,510
201300006565,13,4,13,2330,5,2,2,1,3,649,RUES ST CHARLES/PASCAL,M,0000000,0000000,510
201300006566,13,6,6,1630,1,2,1,1,1,649,D982E1,M,0000000,0000000,510
201300006567,13,8,12,1530,1,2,3,1,3,649,AVE DU QUAI ST GERMAIN,M,0000000,0000000,510
201300006568,13,9,25,1345,1,1,1,1,6,295,D14,M,0000000,0000000,510
201300006569,13,10,4,1530,1,1,1,1,7,141,N44,M,0000000,0000000,510
201300006570,13,10,28,1700,1,2,2,1,3,649,FBG CHALONS/E.PAILLARD,M,0000000,0000000,510
201300006571,13,11,2,1100,1,1,1,2,7,510,D69,M,0000000,0000000,510
201300006572,13,11,15,1215,1,1,2,1,3,649,AVE DU 106/ARQUEBUSE,M,0000000,0000000,510
201300006573,13,11,21,1700,2,1,2,8,5,557,N44/D402,M,0000000,0000000,510
201300006574,13,12,11,920,1,2,3,9,7,649,RUE J. JAURES/FAIENCERIE,M,0000000,0000000,510
201300006575,13,12,29,1745,3,1,1,1,2,433,D995,M,0000000,0000000,510
201300006576,13,2,3,1915,3,1,1,3,6,289,D81,M,0000000,0000000,510
201300006577,13,6,8,1845,1,1,1,1,1,017,D396,M,0000000,0000000,510
201300006578,13,6,20,615,2,1,1,3,6,567,N4,M,0000000,0000000,510
201300006579,13,8,25,530,4,2,3,1,6,240,D995,M,0000000,0000000,510
201300006580,13,9,7,1330,1,1,1,2,6,590,D61,M,0000000,0000000,510
201300006581,13,10,4,1715,1,1,1,1,1,601,D982,M,0000000,0000000,510
201300006582,13,12,5,45,3,1,1,2,7,417,N4,M,0000000,0000000,510
201300006583,13,12,11,745,2,1,1,9,7,060,D995,M,0000000,0000000,510
201300006584,13,10,13,230,3,1,1,2,6,358,D61,,,,510
201300006585,13,2,28,2330,3,1,1,1,6,138,D63,M,0000000,0000000,510
201300006586,13,6,11,445,2,1,1,1,6,500,D994,M,0000000,0000000,510
201300006587,13,7,6,1445,1,1,1,1,6,003,,M,4980020,0478330,080
201300006588,13,12,25,2215,5,2,1,8,6,209,15 grande rue,M,4967900,0482900,080
201300006589,13,2,19,2045,5,2,1,1,6,448,9 chemin des longs champ,M,0000000,0000000,080
201300006590,13,3,3,1545,1,1,3,7,2,302,,M,4987540,0474291,080
201300006591,13,8,21,1745,1,2,1,1,3,081,LA VINAIGRERIE,M,4986990,0474213,080
201300006592,13,9,25,1945,5,2,3,1,7,328,1 RUE JEAN-JAURES,M,4981340,0474382,080
201300006593,13,10,6,1700,1,2,1,1,6,328,RUE DE LORRAINE,,,,080
201300006594,13,5,13,800,1,1,1,8,2,058,,M,4976500,0463100,080
201300006595,13,5,24,1700,1,1,1,1,7,389,,M,4975830,0456350,080
201300006596,13,7,2,1300,1,1,1,1,1,284,,M,4988200,0463400,080
201300006597,13,7,26,2100,2,1,1,1,7,468,,M,4978400,0446300,080
201300006598,13,8,21,1845,1,1,1,1,3,125,,M,4982900,0460000,080
201300006599,13,10,6,715,2,2,1,1,6,370,170 RUE DE L'ENCLOS,M,4984510,0437578,080
201300006600,13,10,7,2345,3,1,1,1,6,361,,M,4985440,0462142,080
201300006601,13,10,22,915,1,1,1,1,1,450,,M,4977300,0461100,080
201300006602,13,4,10,1715,1,2,1,1,1,363,rue FERRER,M,0000000,0000000,080
201300006603,13,7,16,1000,1,2,1,1,6,185,RUE DES EVIGNES,M,4999600,0469700,080
201300006604,13,9,9,2100,4,2,1,3,6,185,rue des Evignes,M,4999200,0469200,080
201300006605,13,12,10,1215,1,2,1,1,2,363,339 AVENUE D'ORZY,M,4993220,0464926,080
201300006606,13,4,1,1445,1,1,6,1,7,207,,M,0000000,0000000,080
201300006607,13,6,2,1945,1,1,1,1,2,226,,M,0000000,0000000,080
201300006608,13,7,13,1745,1,2,1,1,1,190,rue DE TIVOLI,M,0000000,0000000,080
201300006609,13,7,19,1515,1,2,1,1,7,190,all?e des bergeronnette,M,0000000,0000000,080
201300006610,13,1,4,930,1,1,1,2,6,367,,M,,,080
201300006611,13,6,21,1630,1,2,1,2,6,037,rue des buttes,M,0000000,0000000,080
201300006612,13,6,22,830,1,1,1,1,3,367,,M,0000000,0000000,080
201300006613,13,10,20,1345,1,1,1,8,1,078,,M,0000000,0000000,080
201300006614,13,3,2,2030,3,1,1,1,1,067,,M,4962000,0521200,080
201300006615,13,3,11,1945,3,1,1,8,6,034,,M,4960470,0505526,080
201300006616,13,3,25,200,5,2,1,1,3,375,RD 8043,M,0000000,0000000,080
201300006617,13,4,21,1715,1,2,1,1,3,009,RUE DE LA PIERIE,M,4962790,0505680,080
201300006618,13,9,30,715,2,2,2,1,3,053,RD 129,M,4967540,0497852,080
201300006619,13,12,23,800,5,2,1,2,6,090,RUE HABLOT,M,4963150,0516678,080
201300006620,13,5,20,1430,1,1,2,1,3,142,,M,0000000,0000000,080
201300006621,13,5,25,1830,1,2,1,1,6,142,RUE DE L'ATELIER,M,4970150,0487209,080
201300006622,13,6,9,600,1,1,1,1,7,211,,M,4962840,0496534,080
201300006623,13,7,3,1215,1,2,2,1,3,488,Rue rene Gouverneur,M,4973410,0482790,080
201300006624,13,8,7,1145,1,1,1,2,1,391,,M,4974200,0493700,080
201300006625,13,8,29,1445,1,2,1,1,6,491,LIEU DIT LA MAL CAMPEE,,,,080
201300006626,13,9,22,1500,1,1,1,1,1,115,,M,4959860,0484274,080
201300006627,13,12,9,745,2,2,1,1,6,357,,M,4966870,0495501,080
201300006628,13,9,26,845,1,1,1,5,1,151,,M,4953700,0461100,080
201300006629,13,2,25,430,3,1,1,4,7,033,,M,4945600,0488000,080
201300006630,13,1,19,1930,5,2,1,1,6,362,4 AVENUE GAMBETTA,M,4950720,0436410,080
201300006631,13,3,22,1600,1,1,1,1,1,048,,M,4951700,0434900,080
201300006632,13,3,30,1200,1,1,1,1,1,452,,M,4949600,0442600,080
201300006633,13,6,3,1015,1,2,1,7,6,362,rue Colbert /r?publique,M,4951300,0436700,080
201300006634,13,10,13,1145,1,1,1,1,7,001,,M,4950670,0438192,080
201300006635,13,10,31,1545,1,2,2,1,3,008,BLD CALMETTE,M,4951920,0449259,080
201300006636,13,2,18,645,3,1,9,5,6,107,,M,4952250,0424512,080
201300006637,13,3,15,1745,1,1,1,1,7,473,,M,0000000,0000000,080
201300006638,13,4,9,745,1,1,1,3,6,239,,M,0000000,0000000,080
201300006639,13,4,29,1915,1,1,1,1,6,066,,M,4939950,0441316,080
201300006640,13,4,9,1600,1,1,1,1,7,124,,M,0000000,0000000,080
201300006641,13,7,17,2330,3,2,1,1,7,402,Rue relais de la poste,M,0000000,0000000,080
201300006642,13,3,14,730,2,1,1,1,5,004,,M,0000000,0000000,100
201300006643,13,4,19,1445,1,1,1,1,6,299,,M,0000000,0000000,100
201300006644,13,6,14,1345,1,1,1,1,6,269,,M,0000000,0000000,100
201300006645,13,3,3,1415,1,1,1,1,7,051,,M,0000000,0000000,100
201300006646,13,3,23,1400,1,2,1,8,1,251,jonction rue basse coudr,M,0000000,0000000,100
201300006647,13,5,17,1630,1,2,1,8,3,098,04 route d'Etourvy,M,0000000,0000000,100
201300006648,13,5,20,500,3,1,1,3,6,312,,M,0000000,0000000,100
201300006649,13,6,6,1630,1,1,1,3,7,051,,M,0000000,0000000,100
201300006650,13,6,23,1915,1,1,1,1,6,202,,M,0000000,0000000,100
201300006651,13,7,1,945,1,1,1,1,3,359,,M,4813993,0400254,100
201300006652,13,1,22,2000,3,1,1,1,2,349,,M,0000000,0000000,100
201300006653,13,3,3,2230,3,1,6,1,6,282,,M,0000000,0000000,100
201300006654,13,5,10,1745,1,1,1,1,1,349,,M,0000000,0000000,100
201300006655,13,6,25,1630,1,2,6,1,3,115,RD960,M,0000000,0000000,100
201300006656,13,8,1,1730,1,1,1,1,5,352,,M,0000000,0000000,100
201300006657,13,8,19,845,1,1,1,2,5,282,,M,0000000,0000000,100
201300006658,13,9,24,815,1,1,1,1,1,409,,M,0000000,0000000,100
201300006659,13,12,20,1200,1,1,1,1,6,115,,M,0000000,0000000,100
201300006660,13,5,5,1300,1,1,1,1,6,142,,M,0000000,0000000,100
201300006661,13,7,24,2030,1,1,1,8,6,263,,M,4825300,0376200,100
201300006662,13,1,3,1815,3,1,1,2,7,100,,M,0000000,0000000,100
201300006663,13,6,13,2100,1,1,1,7,1,375,,M,4828200,0419800,100
201300006664,13,8,10,1845,1,2,1,1,6,287,8 pl anciens combattants,M,4835852,0433448,100
201300006665,13,8,14,2115,2,2,1,1,6,129,10 rue fontaine des cham,M,4831938,0425167,100
201300006666,13,8,17,1830,1,1,1,1,7,209,,M,0000000,0000000,100
201300006667,13,10,23,1730,1,2,1,1,1,238,Rue du lac,M,4826000,0434200,100
201300006668,13,10,30,1500,1,1,1,1,5,255,,M,4822300,0427000,100
201300006669,13,12,20,1930,3,1,1,1,5,209,,M,0000000,0000000,100
201300006670,13,8,16,1845,1,1,1,1,7,033,,M,0000000,0000000,100
201300006671,13,3,5,1700,1,1,1,1,1,326,,M,4845400,0449300,100
201300006672,13,3,8,1645,1,1,1,2,6,064,,M,4838400,0455600,100
201300006673,13,7,23,2145,2,1,1,1,6,428,,M,0000000,0000000,100
201300006674,13,9,5,1300,1,1,1,1,7,063,,M,4838700,0454600,100
201300006675,13,10,7,845,1,1,3,5,3,345,,M,4842138,0447747,100
201300006676,13,2,15,815,1,1,1,5,1,213,,M,4817900,0443200,100
201300006677,13,5,5,1815,1,1,1,1,2,399,,M,0000000,0000000,100
201300006678,13,5,5,1730,1,1,1,1,1,317,,M,0000000,0000000,100
201300006679,13,6,11,1600,1,1,1,1,1,358,,M,0000000,0000000,100
201300006680,13,6,21,2030,1,1,2,1,1,071,,M,0000000,0000000,100
201300006681,13,7,11,2000,1,1,1,1,7,034,,M,0000000,0000000,100
201300006682,13,9,1,615,2,1,1,1,2,358,,M,0000000,0000000,100
201300006683,13,9,3,1630,1,1,1,1,7,029,,M,0000000,0000000,100
201300006684,13,9,27,1445,1,1,1,1,1,029,,M,0000000,0000000,100
201300006685,13,9,27,1415,1,1,1,1,1,317,,M,0000000,0000000,100
201300006686,13,10,2,1745,1,1,1,1,7,433,,M,0000000,0000000,100
201300006687,13,12,16,1200,1,1,2,1,3,295,,M,4807800,0438900,100
201300006688,13,7,9,1430,1,1,1,1,7,181,,M,0000000,0000000,100
201300006689,13,1,10,1845,3,1,1,2,5,268,,M,0000000,0000000,100
201300006690,13,2,8,1715,1,1,1,1,1,268,,M,4849200,0351600,100
201300006691,13,2,24,900,3,1,1,4,7,054,,M,0000000,0000000,100
201300006692,13,3,18,2200,3,1,1,1,7,020,,M,4844900,0355600,100
201300006693,13,4,15,630,2,1,1,1,2,355,,M,0000000,0000000,100
